Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
343,Kevin Séraphin,27,IND,PF,49,3,559,14.4,.559,.010,.111,8.3,20.0,14.3,6.7,0.6,3.1,12.3,19.0,0.4,0.6,1.0,.082,-2.5,-0.9,-3.4,-0.2,,serapke01
344,Jarell Martin,22,MEM,PF,42,3,558,8.7,.477,.166,.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,.054,-5.3,-0.6,-5.8,-0.5,,martija01
345,Quincy Acy,26,2TM,PF,38,1,558,11.8,.565,.529,.353,3.9,18.0,11.0,4.9,1.2,2.0,9.7,16.8,0.5,0.5,0.9,.082,-1.5,-0.6,-2.1,0.0,,acyqu01
345,Quincy Acy,26,DAL,PF,6,0,48,-1.4,.355,.412,.176,4.6,15.2,9.7,0.0,0.0,0.0,9.8,20.0,-0.2,0.0,-0.1,-0.133,-10.3,-4.1,-14.3,-0.1,,acyqu01
345,Quincy Acy,26,BRK,PF,32,1,510,13.1,.587,.542,.373,3.8,18.2,11.1,5.4,1.3,2.2,9.6,16.5,0.6,0.5,1.1,.102,-0.6,-0.2,-0.9,0.1,,acyqu01
346,Troy Williams,22,2TM,SF,30,16,557,9.0,.511,.371,.192,3.0,11.2,7.0,7.0,2.5,1.7,15.0,17.1,-0.3,0.7,0.4,.032,-4.3,0.6,-3.8,-0.3,,willitr02
346,Troy Williams,22,MEM,SF,24,13,418,7.8,.474,.333,.203,1.6,11.0,6.2,7.2,3.0,2.1,16.3,17.4,-0.6,0.6,0.0,.004,-5.6,1.2,-4.4,-0.3,,willitr02
346,Troy Williams,22,HOU,SF,6,3,139,12.8,.616,.477,.159,7.1,11.8,9.4,6.4,1.0,0.6,11.3,16.2,0.2,0.1,0.3,.116,-0.5,-1.3,-1.9,0.0,,willitr02
347,Ian Mahinmi,30,WAS,C,31,0,555,14.1,.601,.000,.676,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,0.5,0.9,1.4,.123,-3.0,1.6,-1.4,0.1,,mahinia01
348,Derrick Jones Jr.,19,PHO,SF,32,8,545,12.0,.604,.091,.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,0.9,0.2,1.1,.098,-1.6,-0.7,-2.3,0.0,,jonesde02
349,José Calderón,35,2TM,PG,41,13,539,8.9,.506,.478,.090,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,0.0,0.3,0.3,.023,-2.6,-0.6,-3.2,-0.2,,caldejo01
349,José Calderón,35,LAL,PG,24,11,292,9.1,.508,.442,.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,-0.1,0.1,0.0,.000,-2.4,-1.2,-3.6,-0.1,,caldejo01
349,José Calderón,35,ATL,PG,17,2,247,8.7,.504,.526,.140,3.2,11.0,7.1,21.6,0.8,0.0,19.9,13.3,0.1,0.2,0.3,.051,-2.9,0.1,-2.8,0.0,,caldejo01
350,Gerald Green,31,BOS,SF,47,0,538,11.9,.524,.478,.177,3.3,13.9,8.7,9.8,0.8,1.1,9.1,22.7,0.1,0.4,0.6,.050,-1.0,-2.0,-3.0,-0.1,,greenge01
351,Cole Aldrich,28,MIN,C,62,0,531,12.7,.549,.000,.256,11.0,23.9,17.4,6.4,2.4,3.7,15.1,9.4,0.6,0.7,1.3,.116,-2.3,1.5,-0.8,0.2,,aldrico01
352,Tyler Zeller,27,BOS,C,51,5,525,13.0,.508,.006,.247,9.2,17.0,13.2,12.2,0.7,3.3,10.2,16.5,0.5,0.6,1.0,.094,-2.2,-0.2,-2.4,0.0,,zellety01
353,Nicolás Brussino,23,DAL,SG,54,2,521,10.7,.498,.674,.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,0.0,0.6,0.6,.055,-1.7,0.1,-1.6,0.1,,brussni01
354,Shabazz Napier,25,POR,PG,53,2,512,13.6,.533,.503,.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,0.1,0.5,0.6,.060,-0.8,0.5,-0.4,0.2,,napiesh01
355,K.J. McDaniels,23,2TM,SF,49,0,505,11.5,.555,.391,.225,3.2,14.1,8.7,4.0,1.8,2.8,13.5,18.1,0.0,0.5,0.5,.051,-2.5,0.1,-2.3,0.0,,mcdankj01
355,K.J. McDaniels,23,HOU,SF,29,0,212,10.2,.552,.397,.147,3.1,12.4,7.7,2.7,1.6,3.0,12.1,16.4,0.0,0.2,0.3,.058,-2.8,-0.2,-2.9,-0.1,,mcdankj01
355,K.J. McDaniels,23,BRK,SF,20,0,293,12.5,.556,.386,.277,3.3,15.3,9.4,4.9,1.9,2.6,14.4,19.3,0.0,0.3,0.3,.046,-2.2,0.3,-1.9,0.0,,mcdankj01
356,Miles Plumlee,28,2TM,C,45,12,484,8.4,.518,.000,.424,9.0,13.3,11.1,6.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,.045,-5.0,0.0,-5.0,-0.4,,plumlmi01
356,Miles Plumlee,28,MIL,C,32,12,310,8.0,.492,.000,.515,8.7,11.1,10.0,8.2,1.8,2.6,20.9,15.5,-0.2,0.3,0.1,.021,-5.1,-0.2,-5.4,-0.3,,plumlmi01
356,Miles Plumlee,28,CHO,C,13,0,174,9.0,.602,.000,.167,9.4,17.2,13.3,2.5,2.0,2.0,23.7,8.7,0.1,0.2,0.3,.087,-4.8,0.4,-4.4,-0.1,,plumlmi01
357,Ömer Aşık,30,NOP,C,31,19,482,9.8,.517,.000,.600,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1.0,.100,-3.6,-0.1,-3.7,-0.2,,asikom01
358,Donatas Motiejūnas,26,NOP,PF,34,0,479,9.1,.470,.341,.355,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,-0.5,0.6,0.2,.016,-4.5,0.3,-4.3,-0.3,,motiedo01
359,Okaro White,24,MIA,PF,35,0,471,7.5,.507,.391,.253,5.8,13.5,9.6,6.0,1.1,1.7,15.7,10.8,0.1,0.5,0.6,.066,-3.6,0.4,-3.1,-0.1,,whiteok01
360,Reggie Bullock,25,DET,SF,31,5,467,11.7,.538,.570,.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,0.4,0.5,1.0,.101,-1.0,1.3,0.3,0.3,,bullore01
361,Cameron Payne,22,2TM,PG,31,0,462,5.5,.407,.446,.041,0.7,10.7,5.7,17.7,1.5,0.7,12.9,20.9,-0.8,0.4,-0.3,-0.035,-5.2,-0.9,-6.1,-0.5,,payneca01
361,Cameron Payne,22,OKC,PG,20,0,320,6.1,.402,.400,.031,0.7,10.1,5.4,18.3,1.5,1.0,10.8,19.6,-0.4,0.3,-0.1,-0.012,-4.8,-0.6,-5.3,-0.3,,payneca01
361,Cameron Payne,22,CHI,PG,11,0,142,4.0,.417,.540,.063,0.8,12.2,6.5,16.2,1.4,0.0,16.7,23.9,-0.4,0.1,-0.3,-0.086,-6.2,-1.5,-7.7,-0.2,,payneca01
362,Luis Scola,36,BRK,PF,36,1,461,13.9,.550,.331,.245,11.9,19.9,16.0,12.7,1.4,0.7,16.9,18.7,0.4,0.4,0.8,.082,-1.8,-1.1,-2.9,-0.1,,scolalu01
363,Rashad Vaughn,20,MIL,SG,41,2,458,7.8,.449,.519,.032,1.0,11.3,6.2,7.4,2.1,1.9,8.1,17.2,-0.5,0.4,0.0,-0.005,-3.2,-0.4,-3.6,-0.2,,vaughra01
364,James Michael McAdoo,24,GSW,PF,52,2,457,13.1,.543,.068,.359,8.7,12.9,10.9,5.2,1.9,5.0,12.3,14.6,0.3,0.8,1.1,.117,-2.7,0.9,-1.8,0.0,,mcadoja01
365,Kevon Looney,20,GSW,C,53,4,447,13.6,.553,.084,.318,11.5,18.5,15.2,8.5,1.6,3.0,12.2,13.4,0.7,0.8,1.4,.155,-2.4,0.7,-1.7,0.0,,looneke01
366,Brandan Wright,29,MEM,PF,28,5,447,18.6,.628,.007,.259,7.7,12.4,10.0,6.0,1.3,4.3,6.2,16.3,1.1,0.5,1.6,.177,1.0,0.7,1.7,0.4,,wrighbr03
367,Delon Wright,24,TOR,PG,27,0,446,15.0,.535,.259,.474,4.1,8.1,6.1,18.2,3.1,2.1,15.1,16.6,0.5,0.6,1.1,.117,-0.1,2.1,2.0,0.5,,wrighde01
368,Jordan Crawford,28,NOP,SG,19,0,442,17.6,.582,.436,.119,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,.102,2.2,-0.9,1.3,0.4,,crawfjo02
369,Jeff Withey,26,UTA,C,51,1,432,18.8,.588,.010,.466,14.3,17.9,16.2,2.5,1.9,6.0,10.1,14.9,1.0,0.9,1.8,.205,-0.4,1.9,1.4,0.4,,witheje01
370,Brian Roberts,31,CHO,PG,41,2,416,9.8,.510,.361,.320,1.3,9.0,5.2,18.7,1.1,0.2,15.7,17.9,0.0,0.3,0.2,.028,-2.8,-1.3,-4.2,-0.2,,roberbr01
371,Sasha Vujačić,32,NYK,SG,42,4,408,8.6,.423,.544,.176,3.2,12.4,7.8,17.9,1.6,0.4,9.8,17.3,-0.1,0.2,0.1,.014,-2.7,-0.5,-3.2,-0.1,,vujacsa01
372,Wade Baldwin,20,MEM,PG,33,1,405,6.5,.404,.191,.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,-0.8,0.5,-0.3,-0.041,-5.8,0.3,-5.5,-0.3,,baldwwa01
373,David Nwaba,24,LAL,SG,20,2,397,12.2,.611,.062,.481,4.5,13.1,8.7,5.0,1.6,1.4,10.1,11.8,0.6,0.2,0.8,.091,-2.1,-0.1,-2.2,0.0,,nwabada01
374,Toney Douglas,30,MEM,PG,24,0,394,10.6,.451,.359,.248,3.7,14.3,8.9,22.2,2.4,1.2,13.9,17.4,0.0,0.5,0.5,.059,-3.2,1.8,-1.5,0.1,,douglto01
375,Kay Felder,21,CLE,PG,42,0,386,11.4,.462,.139,.310,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,-0.3,0.4,0.1,.008,-3.1,0.7,-2.4,0.0,,feldeka01
376,Kyle Singler,28,OKC,SF,32,2,385,5.9,.486,.446,.205,2.3,11.5,6.9,3.2,0.9,1.0,10.8,11.2,0.0,0.3,0.3,.034,-4.1,-0.2,-4.3,-0.2,,singlky01
377,Jordan McRae,25,CLE,SG,37,4,384,9.7,.488,.340,.227,1.8,9.7,5.9,7.4,1.0,1.3,7.8,20.8,-0.1,0.2,0.2,.020,-2.6,-1.1,-3.7,-0.2,,mcraejo01
378,James Jones,36,CLE,SF,48,2,381,11.1,.655,.717,.217,0.9,9.5,5.4,5.2,0.8,2.1,9.0,13.0,0.6,0.2,0.8,.102,-0.1,-0.3,-0.3,0.2,,jonesja02
379,Darrun Hilliard,23,DET,SG,39,1,381,5.9,.459,.365,.222,0.6,9.2,4.7,12.3,1.5,0.4,16.8,19.3,-0.6,0.4,-0.2,-0.027,-5.8,-0.2,-6.0,-0.4,,hillida01
380,Josh McRoberts,29,MIA,PF,22,14,381,9.8,.439,.263,.076,6.6,15.0,10.7,18.9,1.3,0.8,15.9,16.9,-0.1,0.4,0.3,.036,-1.9,0.2,-1.6,0.0,,mcrobjo01
381,DeAndre' Bembry,22,ATL,SF,38,1,371,8.8,.481,.184,.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,.038,-3.6,0.1,-3.5,-0.1,,bembrde01
382,Lance Stephenson,26,3TM,SG,18,0,361,9.6,.485,.167,.108,1.2,14.8,8.0,24.8,0.7,0.7,17.1,18.7,-0.2,0.2,0.1,.008,-3.4,-0.6,-4.0,-0.2,,stephla01
382,Lance Stephenson,26,NOP,SG,6,0,162,10.3,.496,.182,.145,1.9,9.8,5.9,27.7,0.6,0.5,15.8,19.0,0.0,0.1,0.1,.027,-3.3,-0.4,-3.6,-0.1,,stephla01
382,Lance Stephenson,26,MIN,SG,6,0,67,6.6,.480,.095,.095,0.0,17.7,8.7,11.2,0.0,0.0,15.5,17.1,-0.1,0.0,-0.1,-0.045,-4.7,-2.6,-7.3,-0.1,,stephla01
382,Lance Stephenson,26,IND,SG,6,0,132,10.3,.474,.182,.068,0.9,19.3,10.2,28.1,1.1,1.3,19.5,19.1,-0.1,0.1,0.0,.012,-2.9,0.2,-2.7,0.0,,stephla01
383,Georgios Papagiannis,19,SAC,C,22,0,355,12.7,.573,.020,.137,7.9,20.0,14.0,9.0,0.4,4.4,18.2,16.9,0.1,0.3,0.4,.057,-3.1,-0.6,-3.8,-0.2,,papagge01
384,Raul Neto,24,UTA,PG,40,0,346,10.7,.527,.341,.099,1.4,8.4,5.0,15.1,3.2,1.2,13.6,14.8,0.2,0.6,0.7,.100,-3.5,3.4,-0.1,0.2,,netora01
385,Andrew Nicholson,27,2TM,PF,38,0,342,5.9,.427,.243,.126,4.9,14.6,9.8,4.1,2.3,1.5,12.7,17.0,-0.5,0.4,-0.1,-0.019,-6.1,0.1,-6.0,-0.3,,nichoan01
385,Andrew Nicholson,27,WAS,PF,28,0,231,6.3,.425,.208,.156,5.4,11.2,8.3,4.2,2.3,2.2,11.8,17.6,-0.3,0.3,-0.1,-0.014,-5.7,0.2,-5.6,-0.2,,nichoan01
385,Andrew Nicholson,27,BRK,PF,10,0,111,5.0,.430,.324,.059,3.9,21.7,12.9,4.0,2.1,0.0,14.7,15.8,-0.2,0.1,-0.1,-0.030,-6.7,-0.1,-6.8,-0.1,,nichoan01
386,Maurice Ndour,24,NYK,PF,32,4,331,11.3,.503,.081,.302,7.1,13.7,10.4,3.5,2.3,2.0,11.0,14.3,0.1,0.3,0.4,.059,-2.9,0.1,-2.8,-0.1,,ndourma01
387,Dejounte Murray,20,SAS,PG,38,8,322,9.6,.503,.198,.259,2.2,12.4,7.4,22.6,1.3,1.5,22.7,23.5,-0.4,0.5,0.0,.004,-4.2,-0.5,-4.8,-0.2,,murrade01
388,Pat Connaughton,24,POR,SG,39,1,316,11.8,.645,.458,.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.4,0.2,0.6,.090,-0.4,-0.3,-0.7,0.1,,connapa01
389,Damjan Rudež,30,ORL,SF,45,0,314,6.3,.466,.727,.000,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,.008,-4.2,-0.3,-4.5,-0.2,,rudezda01
390,Alan Anderson,34,LAC,SF,30,0,308,5.0,.494,.550,.200,1.1,7.4,4.4,4.9,0.5,0.0,7.4,13.7,0.0,0.1,0.1,.020,-4.2,-1.9,-6.1,-0.3,,anderal01
391,Chasson Randle,23,2TM,PG,26,0,299,13.6,.586,.480,.439,2.2,9.4,5.8,16.8,1.5,0.5,14.0,19.7,0.5,0.1,0.7,.106,-1.1,-0.6,-1.7,0.0,,randlch01
391,Chasson Randle,23,PHI,PG,8,0,74,17.7,.671,.577,.462,0.0,7.5,3.7,13.2,2.0,1.1,8.8,20.1,0.2,0.1,0.3,.197,1.4,1.5,2.9,0.1,,randlch01
391,Chasson Randle,23,NYK,PG,18,0,225,12.3,.555,.444,.431,2.9,10.1,6.5,18.0,1.3,0.4,15.7,19.6,0.3,0.1,0.4,.075,-2.0,-1.3,-3.2,-0.1,,randlch01
392,Fred VanVleet,22,TOR,PG,37,0,294,10.5,.443,.261,.198,1.5,14.6,8.1,17.5,2.8,0.9,11.1,20.6,-0.1,0.4,0.2,.040,-3.6,1.6,-2.1,0.0,,vanvlfr01
393,Boban Marjanović,28,DET,C,35,0,293,29.6,.606,.000,.439,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,1.2,0.5,1.7,.280,5.4,0.1,5.5,0.6,,marjabo01
394,Sheldon Mac,24,WAS,SG,30,3,287,10.1,.518,.400,.360,1.6,11.7,6.7,7.0,1.4,0.6,5.4,14.0,0.3,0.2,0.5,.076,-2.2,-0.1,-2.3,0.0,,mcclesh01
395,Bryn Forbes,23,SAS,SG,36,0,285,5.9,.462,.535,.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,-0.2,0.2,0.1,.014,-3.9,-1.5,-5.4,-0.2,,forbebr01
396,Paul Pierce,39,LAC,SF,25,7,277,5.7,.535,.614,.186,0.4,18.5,9.7,5.0,0.7,1.5,17.4,14.8,-0.2,0.3,0.1,.015,-4.7,0.1,-4.7,-0.2,,piercpa01
397,Anthony Bennett,23,BRK,PF,23,1,264,14.7,.533,.522,.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,.090,0.5,-1.9,-1.4,0.0,,bennean01
398,Jake Layman,22,POR,SF,35,1,249,4.9,.404,.573,.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,-0.4,0.1,-0.3,-0.054,-5.2,-1.2,-6.4,-0.3,,laymaja01
399,Deyonta Davis,20,MEM,C,36,0,238,10.6,.528,.000,.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,.097,-5.0,0.4,-4.6,-0.2,,davisde01
400,Marcelo Huertas,33,LAL,PG,23,1,237,9.1,.417,.279,.250,0.9,10.5,5.5,30.8,2.1,0.7,20.1,17.0,-0.2,0.1,-0.1,-0.025,-3.3,-1.3,-4.6,-0.2,,huertma01
401,Wayne Selden,22,2TM,SG,14,5,236,6.9,.525,.483,.379,0.5,7.2,3.8,8.5,1.3,0.4,15.1,15.3,-0.1,0.2,0.1,.016,-4.6,-1.0,-5.5,-0.2,,seldewa01
401,Wayne Selden,22,NOP,SG,3,3,47,10.0,.820,.875,.500,0.0,11.3,5.6,3.0,2.1,0.0,23.5,12.0,0.0,0.0,0.1,.089,-3.3,1.6,-1.8,0.0,,seldewa01
401,Wayne Selden,22,MEM,SG,11,2,189,6.2,.475,.420,.360,0.6,6.2,3.3,9.9,1.1,0.5,13.4,16.1,-0.1,0.1,0.0,-0.002,-4.9,-1.6,-6.5,-0.2,,seldewa01
402,Shawn Long,24,PHI,C,18,0,234,24.1,.595,.174,.321,19.3,20.8,20.0,10.7,1.9,3.1,9.5,25.4,0.6,0.3,0.9,.195,2.3,-1.1,1.2,0.2,,longsh01
403,Jonathan Gibson,29,DAL,PG,17,0,231,9.5,.492,.474,.305,0.5,11.1,5.5,18.8,1.8,0.0,16.3,26.3,-0.3,0.2,-0.1,-0.030,-3.1,-0.7,-3.7,-0.1,,gibsojo01
404,James Young,21,BOS,SG,29,0,220,10.0,.549,.603,.155,3.1,10.0,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,.076,-1.7,0.4,-1.3,0.0,,youngja01
405,Rakeem Christmas,25,IND,PF,29,0,219,10.4,.529,.000,.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.3,0.2,0.5,.099,-4.0,-1.0,-5.0,-0.2,,chrisra01
406,Archie Goodwin,22,2TM,SG,15,0,214,18.7,.651,.227,.636,3.5,10.3,6.9,18.5,0.9,1.8,14.2,19.8,0.6,0.1,0.7,.153,2.2,-0.3,1.9,0.2,,goodwar01
406,Archie Goodwin,22,NOP,SG,3,0,30,19.7,.798,.400,2.000,0.0,0.0,0.0,4.5,0.0,2.7,0.0,13.9,0.2,0.0,0.2,.291,3.0,0.3,3.3,0.0,,goodwar01
406,Archie Goodwin,22,BRK,SG,12,0,184,18.6,.633,.213,.525,4.1,11.9,8.1,20.8,1.0,1.6,15.7,20.7,0.4,0.1,0.5,.131,2.0,-0.4,1.6,0.2,,goodwar01
407,Briante Weber,24,2TM,PG,20,0,205,11.0,.462,.167,.267,4.3,9.6,7.0,15.0,2.9,0.4,10.7,16.3,0.0,0.2,0.3,.059,-4.5,0.8,-3.7,-0.1,,weberbr01
407,Briante Weber,24,GSW,PG,7,0,46,5.9,.392,.214,.214,0.0,9.0,4.8,13.9,3.1,1.7,16.4,17.2,-0.1,0.1,0.0,-0.018,-8.1,-0.3,-8.4,-0.1,,weberbr01
407,Briante Weber,24,CHO,PG,13,0,159,12.5,.483,.152,.283,5.5,9.7,7.6,15.4,2.8,0.0,8.8,16.1,0.1,0.2,0.3,.081,-3.4,1.1,-2.3,0.0,,weberbr01
408,Cheick Diallo,20,NOP,PF,17,0,199,16.8,.510,.000,.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,.111,-1.8,-1.9,-3.7,-0.1,,diallch01
409,Malachi Richardson,21,SAC,SG,22,0,198,9.6,.517,.412,.279,1.8,11.5,6.7,8.7,1.3,0.5,9.5,19.3,0.0,0.1,0.1,.028,-3.4,-1.4,-4.8,-0.1,,richama01
410,Mike Scott,28,ATL,PF,18,0,195,5.9,.360,.458,.136,5.7,15.0,10.4,12.5,1.0,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.014,-4.7,-0.7,-5.5,-0.2,,scottmi01
411,Treveon Graham,23,CHO,SG,27,1,189,10.6,.612,.375,.375,2.9,10.0,6.4,4.7,1.6,0.5,6.0,11.8,0.3,0.2,0.4,.108,-1.8,0.8,-1.0,0.1,,grahatr01
412,Quinn Cook,23,2TM,PG,14,0,188,11.8,.579,.394,.076,0.6,3.6,2.0,22.8,1.1,0.0,16.0,19.6,0.1,0.1,0.2,.047,-1.6,-1.5,-3.1,-0.1,,cookqu01
412,Quinn Cook,23,DAL,PG,5,0,77,6.9,.522,.560,.080,0.0,4.8,2.3,25.7,0.7,0.0,23.6,20.7,-0.1,0.0,-0.1,-0.046,-3.8,-2.4,-6.2,-0.1,,cookqu01
412,Quinn Cook,23,NOP,PG,9,0,111,15.3,.614,.293,.073,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,0.2,0.1,0.3,.110,0.0,-1.0,-1.0,0.0,,cookqu01
413,Nicolás Laprovíttola,27,SAS,PG,18,3,174,8.4,.579,.574,.191,0.7,5.7,3.3,23.0,1.2,0.5,27.2,18.2,0.0,0.2,0.2,.044,-3.2,-0.8,-3.9,-0.1,,laproni01
414,Marshall Plumlee,24,NYK,C,21,1,170,10.9,.521,.000,.633,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,0.0,0.1,0.2,.048,-3.6,-1.0,-4.6,-0.1,,plumlma02
415,Malik Beasley,20,DEN,SG,22,1,165,13.7,.536,.384,.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,0.1,0.1,0.2,.057,-0.4,-0.2,-0.6,0.1,,beaslma01
416,A.J. Hammons,24,DAL,C,22,0,163,8.4,.472,.238,.476,5.4,21.0,12.8,3.8,0.3,7.2,16.4,17.6,-0.2,0.2,0.0,-0.001,-6.6,0.0,-6.6,-0.2,,hammoaj01
417,Metta World Peace,37,LAL,SF,25,2,160,6.5,.380,.559,.235,3.3,10.6,6.8,9.8,3.0,1.0,8.5,21.9,-0.3,0.1,-0.2,-0.061,-5.5,-0.7,-6.1,-0.2,,artesro01
418,Anthony Brown,24,2TM,SF,11,0,159,7.2,.430,.540,.000,5.3,16.9,11.0,7.6,1.5,0.5,10.7,15.6,-0.2,0.2,0.0,.001,-4.5,0.1,-4.4,-0.1,,brownan02
418,Anthony Brown,24,NOP,SF,9,0,143,5.9,.415,.585,.000,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,-0.2,0.2,0.0,-0.007,-5.0,0.5,-4.5,-0.1,,brownan02
418,Anthony Brown,24,ORL,SF,2,0,16,18.5,.500,.333,.000,13.2,35.0,23.8,23.0,0.0,0.0,10.0,27.5,0.0,0.0,0.0,.076,-0.1,-3.1,-3.2,0.0,,brownan02
419,Alex Poythress,23,PHI,PF,6,1,157,13.2,.548,.352,.185,7.7,12.7,10.2,5.1,0.9,1.0,4.9,16.9,0.2,0.1,0.3,.099,-0.8,-2.1,-2.9,0.0,,poythal01
420,Mike Miller,36,DEN,SF,20,0,151,7.6,.586,.870,.087,1.5,26.1,13.9,18.3,0.6,0.0,35.2,10.4,0.0,0.1,0.1,.018,-2.0,0.5,-1.5,0.0,,millemi01
421,Henry Ellenson,20,DET,PF,19,2,146,7.5,.444,.547,.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-4.1,-1.8,-5.9,-0.1,,ellenhe01
422,Jordan Mickey,22,BOS,PF,25,1,141,9.8,.473,.029,.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,.036,-3.9,-0.8,-4.7,-0.1,,mickejo01
423,Joe Young,24,IND,PG,33,0,135,11.4,.433,.319,.208,0.8,13.1,7.1,18.0,1.5,0.0,6.0,27.8,-0.2,0.1,-0.1,-0.022,-3.1,-2.1,-5.2,-0.1,,youngjo01
424,Adreian Payne,25,MIN,PF,18,0,135,14.4,.505,.278,.352,7.7,21.0,14.3,8.0,3.0,4.4,11.4,23.1,0.0,0.2,0.2,.086,-3.8,1.5,-2.3,0.0,,paynead01
425,Ronnie Price,33,PHO,PG,14,0,134,5.9,.272,.708,.167,2.4,6.7,4.5,16.9,3.9,0.6,10.4,9.0,-0.1,0.1,0.0,.002,-5.7,2.3,-3.4,0.0,,pricero01
426,Udonis Haslem,36,MIA,C,16,0,130,8.8,.524,.130,.652,6.7,24.1,15.3,6.4,2.3,0.6,21.3,12.8,0.0,0.2,0.2,.074,-6.1,0.9,-5.3,-0.1,,hasleud01
427,Nick Collison,36,OKC,PF,20,0,128,12.9,.622,.043,.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,0.3,0.1,0.4,.145,-1.3,1.1,-0.2,0.1,,collini01
428,Norris Cole,28,OKC,PG,13,0,125,5.4,.381,.250,.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,-0.2,0.2,-0.1,-0.033,-7.5,0.8,-6.7,-0.1,,coleno01
429,Bobby Brown,32,HOU,PG,25,0,123,10.8,.509,.583,.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,0.1,0.0,0.1,.040,-0.1,-3.5,-3.6,0.0,,brownbo02
430,Joel Anthony,34,SAS,C,19,0,122,11.6,.640,.000,.500,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.1,0.2,0.4,.141,-3.5,1.4,-2.1,0.0,,anthojo01
431,Jared Sullinger,24,TOR,PF,11,1,118,6.0,.366,.383,.170,9.6,16.3,12.9,3.7,1.7,0.7,7.3,20.7,-0.2,0.1,-0.1,-0.031,-5.1,-2.2,-7.2,-0.2,,sullija01
432,Jarrod Uthoff,23,DAL,PF,9,0,115,13.9,.487,.237,.184,7.7,14.9,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,.083,-1.6,-0.7,-2.2,0.0,,uthofja01
433,Chris Andersen,38,CLE,C,12,0,114,11.6,.497,.136,.636,9.0,20.6,15.0,5.9,2.2,5.0,15.1,13.0,0.1,0.2,0.2,.102,-4.7,2.2,-2.5,0.0,,anderch01
434,Ryan Kelly,25,ATL,PF,16,0,110,7.8,.408,.357,.214,1.0,16.7,9.0,10.2,1.8,3.9,11.5,13.7,-0.1,0.2,0.1,.029,-4.6,1.4,-3.1,0.0,,kellyry01
435,C.J. Wilcox,26,ORL,SG,22,0,108,2.9,.329,.484,.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0.0,-0.2,-0.090,-6.2,-1.9,-8.1,-0.2,,wilcocj01
436,Stephen Zimmerman,20,ORL,C,19,0,108,7.3,.346,.000,.161,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,-0.1,0.1,0.0,-0.005,-6.6,-1.7,-8.3,-0.2,,zimmest01
